word_idx,start_char,word,paragraph_idx,chapter_idx
242,1402,A,14,64
243,1404,Journey,14,64
244,1412,in,14,64
245,1415,the,14,64
246,1419,Dark,14,64
247,1425,Chapter,14,64
248,1433,5,14,64
249,1435,The,14,64
250,1439,Bridge,14,64
251,1446,of,14,64
252,1449,Khazad,14,64
253,1456,d,14,64
254,1458,m,14,64
255,1461,Chapter,14,64
256,1469,6,14,64
257,1471,Lothl,14,64
258,1477,rien,14,64
259,1483,Chapter,14,64
260,1491,7,14,64
261,1493,The,14,64
262,1497,Mirror,14,64
263,1504,of,14,64
264,1507,Galadriel,14,64
265,1518,Chapter,14,64
266,1526,8,14,64
267,1528,Farewell,14,64
268,1537,to,14,64
269,1540,L,14,64
270,1542,rien,14,64
271,1548,Chapter,14,64
272,1556,9,14,64
273,1558,The,14,64
274,1562,Great,14,64
275,1568,River,14,64
276,1575,Chapter,14,64
277,1583,10,14,64
278,1586,The,14,64
279,1590,Breaking,14,64
280,1599,of,14,64
281,1602,the,14,64
282,1606,Fellowship,14,64
283,1620,THE,15,64
284,1624,TWO,15,64
285,1628,TOWERS,15,64
286,1637,Book,16,64
287,1642,III,16,64
288,1648,Chapter,17,64
289,1656,1,17,64
290,1658,The,17,64
291,1662,Departure,17,64
292,1672,of,17,64
293,1675,Boromir,17,64
294,1684,Chapter,17,64
295,1692,2,17,64
296,1694,The,17,64
297,1698,Riders,17,64
298,1705,of,17,64
299,1708,Rohan,17,64
300,1715,Chapter,17,64
301,1723,3,17,64
302,1725,The,17,64
303,1729,Uruk,17,64
304,1734,Hai,17,64
305,1739,Chapter,17,64
306,1747,4,17,64
307,1749,Treebeard,17,64
308,1760,Chapter,17,64
309,1768,5,17,64
310,1770,The,17,64
311,1774,White,17,64
312,1780,Rider,17,64
313,1787,Chapter,17,64
314,1795,6,17,64
315,1797,The,17,64
316,1801,King,17,64
317,1806,of,17,64
318,1809,the,17,64
319,1813,Golden,17,64
320,1820,Hall,17,64
321,1826,Chapter,17,64
322,1834,7,17,64
323,1836,Helm's,17,64
324,1843,Deep,17,64
325,1849,Chapter,17,64
326,1857,8,17,64
327,1859,The,17,64
328,1863,Road,17,64
329,1868,to,17,64
330,1871,Isengard,17,64
331,1881,Chapter,17,64
332,1889,9,17,64
333,1891,Flotsam,17,64
334,1899,and,17,64
335,1903,Jetsam,17,64
336,1911,Chapter,17,64
337,1919,10,17,64
338,1922,The,17,64
339,1926,Voice,17,64
340,1932,of,17,64
341,1935,Saruman,17,64
342,1944,Chapter,17,64
343,1952,11,17,64
344,1955,The,17,64
345,1959,Palant,17,64
346,1966,r,17,64
347,1970,Book,18,64
348,1975,IV,18,64
349,1980,Chapter,19,64
350,1988,1,19,64
351,1990,The,19,64
352,1994,Taming,19,64
353,2001,of,19,64
354,2004,Sm,19,64
355,2007,agol,19,64
356,2013,Chapter,19,64
357,2021,2,19,64
358,2023,The,19,64
359,2027,Passage,19,64
360,2035,of,19,64
361,2038,the,19,64
362,2042,Marshes,19,64
363,2051,Chapter,19,64
364,2059,3,19,64
365,2061,The,19,64
366,2065,Black,19,64
367,2071,Gate,19,64
368,2076,is,19,64
369,2079,Closed,19,64
370,2087,Chapter,19,64
371,2095,4,19,64
372,2097,Of,19,64
373,2100,Herbs,19,64
374,2106,and,19,64
375,2110,Stewed,19,64
376,2117,Rabbit,19,64
377,2125,Chapter,19,64
378,2133,5,19,64
379,2135,The,19,64
380,2139,Window,19,64
381,2146,on,19,64
382,2149,the,19,64
383,2153,West,19,64
384,2159,Chapter,19,64
385,2167,6,19,64
386,2169,The,19,64
387,2173,Forbidden,19,64
388,2183,Pool,19,64
389,2189,Chapter,19,64
390,2197,7,19,64
391,2199,Journey,19,64
392,2207,to,19,64
393,2210,the,19,64
394,2214,Cross,19,64
395,2220,roads,19,64
396,2227,Chapter,19,64
397,2235,8,19,64
398,2237,The,19,64
399,2241,Stairs,19,64
400,2248,of,19,64
401,2251,Cirith,19,64
402,2258,Ungol,19,64
403,2265,Chapter,19,64
404,2273,9,19,64
405,2275,Shelob's,19,64
406,2284,Lair,19,64
407,2290,Chapter,19,64
408,2298,10,19,64
409,2301,The,19,64
410,2305,Choices,19,64
411,2313,of,19,64
412,2316,Master,19,64
413,2323,Samwise,19,64
414,2334,THE,20,64
415,2338,RETURN,20,64
416,2345,OF,20,64
417,2348,THE,20,64
418,2352,KING,20,64
419,2359,Book,21,64
420,2364,V,21,64
421,2368,Chapter,22,64
422,2376,1,22,64
423,2378,Minas,22,64
424,2384,Tirith,22,64
425,2392,Chapter,22,64
426,2400,2,22,64
427,2402,The,22,64
428,2406,Passing,22,64
429,2414,of,22,64
430,2417,the,22,64
431,2421,Grey,22,64
432,2426,Company,22,64
433,2435,Chapter,22,64
434,2443,3,22,64
435,2445,The,22,64
436,2449,Muster,22,64
437,2456,of,22,64
438,2459,Rohan,22,64
439,2466,Chapter,22,64
440,2474,4,22,64
441,2476,The,22,64
442,2480,Siege,22,64
443,2486,of,22,64
444,2489,Gondor,22,64
445,2497,Chapter,22,64
446,2505,5,22,64
447,2507,The,22,64
448,2511,Ride,22,64
449,2516,of,22,64
450,2519,the,22,64
451,2523,Rohirrim,22,64
452,2533,Chapter,22,64
453,2541,6,22,64
454,2543,The,22,64
455,2547,Battle,22,64
456,2554,of,22,64
457,2557,the,22,64
458,2561,Pelennor,22,64
459,2570,Fields,22,64
460,2578,Chapter,22,64
461,2586,7,22,64
462,2588,The,22,64
463,2592,Pyre,22,64
464,2597,of,22,64
465,2600,Denethor,22,64
466,2610,Chapter,22,64
467,2618,8,22,64
468,2620,The,22,64
469,2624,Houses,22,64
470,2631,of,22,64
471,2634,Healing,22,64
472,2643,Chapter,22,64
473,2651,9,22,64
474,2653,The,22,64
475,2657,Last,22,64
476,2662,Debate,22,64
477,2670,Chapter,22,64
478,2678,10,22,64
479,2681,The,22,64
480,2685,Black,22,64
481,2691,Gate,22,64
482,2696,Opens,22,64
483,2704,Book,23,64
484,2709,VI,23,64
485,2714,Chapter,24,64
486,2722,1,24,64
487,2724,The,24,64
488,2728,Tower,24,64
489,2734,of,24,64
490,2737,Cirith,24,64
491,2744,Ungol,24,64
492,2751,Chapter,24,64
493,2759,2,24,64
494,2761,The,24,64
495,2765,Land,24,64
496,2770,of,24,64
497,2773,Shadow,24,64
498,2781,Chapter,24,64
499,2789,3,24,64
500,2791,Mount,24,64
501,2797,Doom,24,64
502,2803,Chapter,24,64
503,2811,4,24,64
504,2813,The,24,64
505,2817,Field,24,64
506,2823,of,24,64
507,2826,Cormallen,24,64
508,2837,Chapter,24,64
509,2845,5,24,64
510,2847,The,24,64
511,2851,Steward,24,64
512,2859,and,24,64
513,2863,the,24,64
514,2867,King,24,64
515,2873,Chapter,24,64
516,2881,6,24,64
517,2883,Many,24,64
518,2888,Partings,24,64
519,2898,Chapter,24,64
520,2906,7,24,64
521,2908,Homeward,24,64
522,2917,Bound,24,64
523,2924,Chapter,24,64
524,2932,8,24,64
525,2934,The,24,64
526,2938,Scouring,24,64
527,2947,of,24,64
528,2950,the,24,64
529,2954,Shire,24,64
530,2961,Chapter,24,64
531,2969,9,24,64
532,2971,The,24,64
533,2975,Grey,24,64
534,2980,Havens,24,64
535,2989,APPENDICES,25,64
536,3002,A,26,64
537,3004,ANNALS,26,64
538,3011,OF,26,64
539,3014,THE,26,64
540,3018,KINGS,26,64
541,3024,AND,26,64
542,3028,RULERS,26,64
543,3037,I,26,64
544,3039,The,26,64
545,3043,N,26,64
546,3045,menorean,26,64
547,3054,Kings,26,64
548,3062,I,26,64
549,3065,N,26,64
550,3067,menor,26,64
551,3075,II,26,64
552,3079,The,26,64
553,3083,Realms,26,64
554,3090,In,26,64
555,3093,Exile,26,64
556,3101,III,26,64
557,3106,Eriador,26,64
558,3115,Arnor,26,64
559,3122,and,26,64
560,3126,The,26,64
561,3130,Heirs,26,64
562,3136,Of,26,64
563,3139,Isildur,26,64
564,3149,IV,26,64
565,3153,Gondor,26,64
566,3160,and,26,64
567,3164,The,26,64
568,3168,Heirs,26,64
569,3174,Of,26,64
570,3177,An,26,64
571,3180,rion,26,64
572,3187,V,26,64
573,3191,Here,26,64
574,3196,Follows,26,64
575,3204,a,26,64
576,3206,Part,26,64
577,3211,of,26,64
578,3214,The,26,64
579,3218,Tale,26,64
580,3223,of,26,64
581,3226,Aragorn,26,64
582,3234,and,26,64
583,3238,Arwen,26,64
584,3246,II,27,64
585,3249,THE,27,64
586,3253,HOUSE,27,64
587,3260,OF,27,64
588,3263,EORL,27,64
589,3270,III,28,64
590,3274,DURIN'S,28,64
591,3282,FOLK,28,64
592,3289,Here,29,64
593,3294,follows,29,64
594,3302,one,29,64
595,3306,of,29,64
596,3309,the,29,64
597,3313,last,29,64
598,3318,notes,29,64
599,3324,in,29,64
600,3327,the,29,64
601,3331,Red,29,64
602,3335,Book,29,64
603,3343,B,30,64
604,3345,THE,30,64
605,3349,TALE,30,64
606,3354,OF,30,64
607,3357,YEARS,30,64
608,3364,CHRONOLOGY,30,64
609,3375,OF,30,64
610,3378,THE,30,64
611,3382,WESTLANDS,30,64
612,3395,The,31,64
613,3399,Second,31,64
614,3406,Age,31,64
615,3411,The,31,64
616,3415,Third,31,64
617,3421,Age,31,64
618,3427,C,32,64
619,3429,FAMILY,32,64
620,3436,TREES,32,64
621,3444,D,33,64
622,3446,CALENDARS,33,64
623,3458,SHIRE,34,64
624,3464,CALENDAR,34,64
625,3473,FOR,34,64
626,3477,USE,34,64
627,3481,IN,34,64
628,3484,ALL,34,64
629,3488,YEARS,34,64
630,3495,THE,34,64
631,3499,CALENDARS,34,64
632,3511,E,35,64
633,3513,WRITING,35,64
634,3521,AND,35,64
635,3525,SPELLING,35,64
636,3536,I,35,64
637,3538,Pronunciation,35,64
638,3552,of,35,64
639,3555,Words,35,64
640,3561,and,35,64
641,3565,Names,35,64
642,3573,II,35,64
643,3576,Writing,35,64
644,3586,F,36,64
645,3589,I,36,64
646,3591,The,36,64
647,3595,Languages,36,64
648,3605,and,36,64
649,3609,Peoples,36,64
650,3617,of,36,64
651,3620,The,36,64
652,3624,Third,36,64
653,3630,Age,36,64
654,3635,II,36,64
655,3639,On,36,64
656,3642,Translation,36,64
657,3657,INDEXES,37,64
658,3668,I,38,64
659,3670,Songs,38,64
660,3676,and,38,64
661,3680,Verses,38,64
662,3688,II,38,64
663,3691,Persons,38,64
664,3700,Beasts,38,64
665,3707,and,38,64
666,3711,Monsters,38,64
667,3720,III,38,64
668,3724,Places,38,64
669,3731,IV,38,64
670,3734,Things,38,64
671,3792,FOREWORD,40,64
672,3802,This,41,64
673,3807,tale,41,64
674,3812,grew,41,64
675,3817,in,41,64
676,3820,the,41,64
677,3824,telling,41,64
678,3833,until,41,64
679,3839,it,41,64
680,3842,became,41,64
681,3849,a,41,64
682,3851,history,41,64
683,3859,of,41,64
684,3862,the,41,64
685,3866,Great,41,64
686,3872,War,41,64
687,3876,of,41,64
688,3879,the,41,64
689,3883,Ring,41,64
690,3888,and,41,64
691,3892,included,41,64
692,3901,many,41,64
693,3906,glimpses,41,64
694,3915,of,41,64
695,3918,the,41,64
696,3922,yet,41,64
697,3926,more,41,64
698,3931,ancient,41,64
699,3939,history,41,64
700,3947,that,41,64
701,3952,preceded,41,64
702,3961,it,41,64
703,3965,It,41,64
704,3968,was,41,64
705,3972,begun,41,64
706,3978,soon,41,64
707,3983,after,41,64
708,3990,The,41,64
709,3994,Hobbit,41,64
710,4002,was,41,64
711,4006,written,41,64
712,4014,and,41,64
713,4018,before,41,64
714,4025,its,41,64
715,4029,publication,41,64
716,4041,in,41,64
717,4044,1937,41,64
718,4050,but,41,64
719,4054,I,41,64
720,4056,did,41,64
721,4060,not,41,64
722,4064,go,41,64
723,4067,on,41,64
724,4070,with,41,64
725,4075,this,41,64
726,4080,sequel,41,64
727,4088,for,41,64
728,4092,I,41,64
729,4094,wished,41,64
730,4101,first,41,64
731,4107,to,41,64
732,4110,complete,41,64
733,4119,and,41,64
734,4123,set,41,64
735,4127,in,41,64
736,4130,order,41,64
737,4136,the,41,64
738,4140,mythology,41,64
739,4150,and,41,64
740,4154,legends,41,64
741,4162,of,41,64
742,4165,the,41,64
743,4169,Elder,41,64
744,4175,Days,41,64
745,4181,which,41,64
746,4187,had,41,64
747,4191,then,41,64
748,4196,been,41,64
749,4201,taking,41,64
750,4208,shape,41,64
751,4214,for,41,64
752,4218,some,41,64
753,4223,years,41,64
754,4230,I,41,64
755,4232,desired,41,64
756,4240,to,41,64
757,4243,do,41,64
758,4246,this,41,64
759,4251,for,41,64
760,4255,my,41,64
761,4258,own,41,64
762,4262,satisfaction,41,64
763,4276,and,41,64
764,4280,I,41,64
765,4282,had,41,64
766,4286,little,41,64
767,4293,hope,41,64
768,4298,that,41,64
769,4303,other,41,64
770,4309,people,41,64
771,4316,would,41,64
772,4322,be,41,64
773,4325,interested,41,64
774,4336,in,41,64
775,4339,this,41,64
776,4344,work,41,64
